N,P,K,pH,EC,OC,S,Zn,Fe,Cu,Mn,B,Output
196.10012917362738,7.777400047274892,433.3673313093133,7.553366178988507,0.6022324675878796,1.0782675404085227,23.318573340769625,0.30636247207672995,0.8451749422327886,0.9647794361850084,3.0563105063195817,1.80018834345922,2
154.1090469995108,8.472423006363545,661.2341019796324,7.492285642762198,0.7031355408822422,1.0125069439088126,17.83086261372739,0.318397185050559,0.8488538841256228,0.9036631289661237,8.219881357233673,1.3622540929468552,2
203.36335213468766,9.251241811000787,551.2646595473594,7.634721778173754,0.5013038325668208,0.9426039572458842,8.454920866427182,0.2794807282878256,0.4575518112494562,1.0609889608275744,3.31403847480322,1.6264956702672806,2
142.53928478720883,7.788132759089416,536.8885463222592,7.4803946308509435,0.563688424369707,0.7787295813459012,14.493591292730212,0.30460469440965965,0.3325380222374397,1.667984939149352,3.8423519399869583,2.125009653916196,2
258.03029307439925,8.740263266954729,381.61217131030264,7.532648180425086,0.6167864892782757,0.9733411172759304,9.133291899050468,0.2550610953068519,0.6977848063129586,1.0062850486016939,5.935082513045191,1.6630189820709693,1
172.15895757120222,9.54653101953218,664.8530834727853,7.592819297270228,0.5439166665543219,0.9555856220435619,19.97699256621805,0.3332648100542479,0.5580425764565891,1.1896370322309027,7.2285040413375246,0.9130564265347202,2
225.45294153472562,8.709175883365145,612.6694352192238,7.58681979704494,0.5496202589315938,0.9470123598874793,21.15324950180079,0.2783058806421004,0.36541406417776695,0.7976186076599494,6.319526201279958,1.664401480990231,2
179.14586204380225,7.522174371736265,363.7139775220006,7.536091154640908,0.5155996336257296,0.9008122058751787,8.026510057483259,0.3129521421976439,0.6991375504379236,1.1354493272009338,3.887800972384981,0.19780639476314554,1
206.648978795471,6.875642422825267,606.9773369473121,7.522374350231489,0.5974811358395876,0.916749207635603,16.07341103916235,0.24203410818821774,0.3271462000115567,1.2956144141984545,2.4359223070726395,0.9523859247906671,1
210.16575687331292,9.497306509092883,544.5445225902055,7.5315702281395165,0.6977010848052906,0.8371214361184227,22.27396362612094,0.2605187142904807,0.7886081797707332,1.6468746435073278,7.184905644330719,0.9957842094233629,2
162.40078812936957,6.8659351736362,369.05563138377573,7.507569727368555,0.4705349323022095,0.9129182039833443,24.716877135175032,0.2887082544323578,0.38625889101231703,1.2453971613448593,8.61710200672167,0.4737073510374196,1
265.9851708649217,9.511575185321018,512.1542437808895,7.4969599289672235,0.7270515635637045,0.780997921328176,16.221709121509576,0.32782524677323466,0.38002153331069877,1.5235787400834728,7.51625439552225,0.160326347602859,2
240.31753268366714,8.439705115484358,522.1845891094179,7.5469471455606,0.6411806788118803,1.0301215029177546,25.000612394589282,0.2927255149950677,0.4066197638827215,1.2733574311633884,5.320097562023545,0.40077109587027937,2
262.01386028647295,9.711109865389979,400.99432526204475,7.508336076092169,0.6881456244380106,0.7761685514264702,16.6673483061662,0.3329870482293879,0.8381464971706367,0.8075222123606767,8.10565840158639,1.5370748608375804,1
256.11721025644965,9.276228030898363,697.3652958601073,7.511743099681505,0.5946667424205041,0.7348361788546812,13.82322894145815,0.28837968965827965,0.6912431481396153,1.0598076131745922,5.003843387183238,1.858989619672839,1
216.92279720306323,9.893595742653346,660.9906411626515,7.57821609142542,0.6728308454984222,0.8788608708064345,22.9488828839132,0.289044909673595,0.7507543445050002,1.2995055472046149,5.7265860490489775,2.2642836141448037,2
259.6873990230514,7.8872066279003015,592.2284881850612,7.63433671970598,0.40567013906881355,0.9699060501974854,15.80895248020759,0.2519746788500532,0.5286992421530141,1.6445464486566344,5.426374939244892,0.8650724367765176,1
149.68101027085336,9.178283695686494,513.6723131802307,7.568654696100687,0.6864331486728373,0.879463898222752,15.385240462346914,0.320265624415222,0.4949720001277256,1.5603999309711347,5.241077920339498,1.416646704529202,1
163.86973783932717,8.04598583218865,494.47090580211324,7.473856304071694,0.4140486006798783,0.8134691941000365,15.75528103713755,0.2646965412467063,0.43896620373074346,0.9800871650445399,7.298198031165729,2.152976027656966,2
143.97000213619103,8.287614422942118,585.3699175173626,7.473605050493732,0.7114696817270019,0.9288501853950808,22.920378537581882,0.32996124893723155,0.5743564155718249,0.9725010436176305,5.738108737652411,0.4741510833171727,2
180.9436036607509,8.745266935976947,545.2641103746241,7.631256179752201,0.7471869615335252,0.8422709575190019,22.622024987929848,0.3310824220330396,0.6135058034437927,0.9550791297447887,4.418983526318358,1.6744673782271793,2
189.30540223901164,9.508399053977652,361.6637802351165,7.51351234225532,0.5029236117618723,1.0824757529519196,14.010751848048246,0.334331011187415,0.6574761640090154,1.6186989845983029,4.051233292895244,1.755853638265176,1
173.81807219415427,9.850658754517815,532.751006532726,7.476572057494845,0.4736114947000278,1.0782845072374647,12.599327183397554,0.292023048910309,0.451415177199282,1.554452860853583,2.667053150555482,0.30396666819515766,2
247.39335120805467,9.181647582980007,644.4333745484789,7.567828025687069,0.6678771773503143,0.9059724461885592,15.787753283186499,0.30770937847836444,0.8317597444966449,1.4828927576727127,6.09246561662553,1.987523659699082,2
185.09143912355378,8.095077024718735,512.511153486844,7.572256780092248,0.4885592193220887,0.834432437547486,17.412727445715895,0.31785158800616636,0.40336717401392475,1.1313163050862893,3.874157688718495,1.8825690027016397,2
175.08335527873425,8.106206707058918,357.743499470622,7.576730867621364,0.7029468341102711,1.0022242897222222,10.69057793362274,0.25310146186504656,0.8411092461215268,1.2340302479548655,3.360281030262886,0.18281855433880712,1
209.6358829768888,9.086505134925563,636.7857157659325,7.508132365014357,0.43599490725511686,0.7150523068280573,21.858497202783372,0.3000957194997497,0.3181708673791271,1.1971852052115406,6.536052172837817,0.3085640244385122,2
156.60199769666866,7.540209151881737,414.5182372116703,7.462719923158605,0.44408431873277543,0.894655292477897,15.6783035912217,0.24342979013033117,0.5746191304992652,1.0031262589546228,6.707994139119327,0.21709662868423807,2
243.89000145953324,7.142469750707323,436.27591725745475,7.633702766501805,0.7427030442852154,0.8378925916508367,12.614315523241189,0.2897566083388726,0.4933523109641096,1.2346258024568657,7.153532723378143,0.8397408993226096,2
147.84068496572974,7.899328688686407,400.5884143042724,7.505160748224398,0.6358436143945017,1.0774197128920475,8.047101958576212,0.25548426816202274,0.5570178776616379,0.7980568240245342,5.592462909006356,1.2202499996822391,1
268.26907563126827,7.6904408741276535,463.4817246511691,7.5816847318494585,0.6964105285501334,0.7049212411817998,10.7007877241125,0.25829229259620845,0.6238655184394339,0.8912655436176624,8.044662920680409,1.270518046941091,1
239.93630954715877,7.718555173413569,625.5655721616813,7.587193376578168,0.5135152820730313,0.9266540990445231,24.980551552295275,0.27650475666926017,0.5495740369069899,1.5856624284754306,8.310232491340871,0.693513536297385,2
164.23046996251077,7.524184028254721,535.3666266114963,7.569801335074307,0.6367693123322116,1.0036720682373166,12.032503705072486,0.2832437166716503,0.5381657676658772,1.4615453856689093,7.500289501896834,2.097281212701398,2
138.72891946031552,6.9304888878727215,415.8548841772708,7.516323330958457,0.6079846395580091,0.898857374884857,9.294071716277411,0.3023172424532187,0.7129978784773185,1.15903893633436,6.421527067011416,0.9128128819207708,1
245.6409085560381,6.855409197673582,671.5754296977755,7.5087973256775316,0.6111025420430315,0.7350152423667159,15.159523112265365,0.24744284184385157,0.6872319512975555,1.2457783333011672,4.337367588552665,0.20929934000446845,1
231.30516938788546,9.861939408181698,672.2411048815811,7.567580290886486,0.6388863608382025,1.09870916991144,12.072463641540999,0.29036917612374447,0.7682992051197164,1.1103989750831793,8.60289410777499,0.7644951031602223,2
234.22894618141032,8.126096714581173,668.8198015174826,7.615897214050104,0.6013757105951845,0.9123842768642002,6.606700930451003,0.2582625130253101,0.4474774396817226,1.4515174777878186,4.151575129965373,1.2678185411462592,2
239.80768576254485,7.991412606195013,428.74256032498494,7.6304120712062105,0.5501718292559331,0.9518163601707947,12.395218867316288,0.2973975175031742,0.645240680364735,1.491452204893513,3.7026854700999072,0.9999235732423459,2
147.77389402889992,8.906906576348517,509.47095078877544,7.479063044792676,0.49657294303319144,0.797010010910078,16.83658334118332,0.30374046122611836,0.6318571319660696,1.4722223749869063,5.20672783457974,0.706976691636385,2
185.31747616784398,7.476587052381699,712.2960693335326,7.487869150267589,0.6690034658196207,0.8982342148937896,16.989418677601336,0.2956709256552854,0.5133557959799788,1.4348027868476936,2.7869587840738,0.39628468448621196,2
153.29471585731713,9.744879670245698,631.3647409977964,7.630052526580954,0.47919535050111517,0.875951291702912,13.066834315655463,0.3138295510478308,0.5773316480464745,0.9581439915973722,8.574945238138847,1.8957786102097811,2
251.92965221557836,9.237669544688211,348.3236200657127,7.592576341100262,0.642324007154045,0.7307072952208133,14.890785400677274,0.27356092442409013,0.48258017881815085,1.0809323809012406,6.125362734295148,2.2815966278307385,1
220.27535274123764,7.0771741071680045,362.777744678987,7.6189388884693585,0.48166648792726435,0.7435257449544616,25.306910156518803,0.3165106591633131,0.38801441868934183,1.2022578001849809,5.927659135651021,0.828401851082063,1
181.6785392805497,8.094500404933278,514.2939231886864,7.496473874144361,0.6188655594840589,1.0433637330436976,13.484704392329263,0.2832767081708194,0.42759066586450306,1.074329552113443,6.548400637770241,0.9419338763049966,2
146.38970223775513,9.525266753442711,683.5036782273928,7.565765456799692,0.6614773934951601,0.7983261804047019,11.090358946525658,0.28841844983225967,0.3680325055206606,1.4645449841456626,5.551308508040858,1.4573218037957665,1
179.04966646646741,9.728669269103372,542.7066832220314,7.586205126995145,0.47654986111728875,0.7799328913144385,10.793687585741878,0.30481021272610714,0.6856882663545683,1.0730052423099583,2.6313588873537213,1.6762024149234802,2
180.9241985075306,8.248944684874596,527.1687530530303,7.582420139380455,0.42098015530145794,0.9070136950125571,15.101068715353097,0.2418358383999224,0.6734000662100333,0.8971735198425101,6.275314893917693,0.964624385871829,2
234.30801554062447,8.701575306553194,378.08000598351964,7.533467304356005,0.44584081004796094,1.0151863238586305,21.166354989210575,0.30539942214202487,0.8328335043689301,1.1371172158844398,6.927571947286385,2.0827463470203575,1
222.15758621888813,7.3178052328854335,587.5764397952317,7.462771080504435,0.612098938544859,0.725398072617385,10.040362502188312,0.30185851490721155,0.7113231275059828,1.67152127815979,5.047184100719054,1.3308086965190422,2
255.1120820200751,9.872622741024628,650.3992010280856,7.564926690224767,0.6973062421790075,0.936491247051685,20.15685215552944,0.270984711675328,0.3386252113158723,0.9778108998988898,7.185816192607092,1.0918503665649297,1
200.33237012137732,7.518182274288675,482.5596028528737,7.505558277052329,0.4157488874323986,0.748876281564635,6.325111449323268,0.24857942848994893,0.7963348456609248,1.3331859662277707,3.855568159845282,1.5197466018885935,2
153.78644046385583,9.72246849981889,632.7325033516245,7.5410457643057205,0.6569529406645762,0.7149490308385035,14.320552857477315,0.2490935449913041,0.7844713396201493,1.1683352058525298,3.819616991895636,2.1871123891831976,2
232.14831191343535,8.813904611876342,704.5011284823083,7.632364582715087,0.5194615260825183,0.7216250203865091,21.494887810576017,0.3323223746985229,0.5538261764249843,0.8353426022373805,3.4436986826779648,1.8421240018393181,1
238.42362641743046,8.683984064124463,415.43125446852184,7.531826357175638,0.5674849294718329,1.042007284365461,12.708532411066072,0.30892793212258374,0.6322246777903568,1.2188464775182148,4.766127091475937,0.1972286245665711,2
212.0885900791735,8.389334384151176,536.8652598540017,7.611164289199596,0.725100842445948,0.7483687182875052,17.23111573905253,0.25271026137707403,0.8468430828598854,1.4159911823564473,7.749235582243445,0.834435605413112,2
239.76766775400205,7.515076416325051,447.1124240721387,7.493937309034865,0.5161900266575459,0.7185120594090396,10.020082579800807,0.2756723169308906,0.6027674001164915,1.242162377761593,7.629287750296125,1.1357874131936656,2
203.1810187200996,7.347236899217076,639.2846792328589,7.581042889644505,0.5628679268788201,0.879538953728594,20.814107361636065,0.2992482993901596,0.8079270056068495,1.5723375786468545,4.834136026010805,0.7956483074158495,2
207.00073347842323,7.483507248117544,557.4854790348398,7.635861251799009,0.4047888451662384,1.0460373234962304,6.950809975702069,0.3235571705090649,0.35567131679560254,1.035822055324976,6.129665661955887,1.6364088826103955,2
194.43541442332855,7.3779586126471886,579.1413186691154,7.478340758157128,0.42855955200169343,0.8075874343606138,23.036107161997556,0.24436609287130084,0.41507852778977555,0.8493492375996478,6.95672646746247,1.911266746700427,2
141.35532473022056,9.216711868056935,641.2073806540398,7.461497589600895,0.49050705689717444,0.8729021731856257,9.88374736707553,0.26366331314700087,0.5524152188927248,1.6316403627253657,3.9447785446639845,1.7043323075038923,2
152.2416683631162,7.885388303416863,488.4687796117329,7.53804490267387,0.4097482842873761,0.7163682383511379,23.47540043733745,0.328974899029538,0.6316162445855176,1.1179406415659614,3.4859260194190123,2.26674656528564,2
142.14865251064893,6.979312297346529,685.7342259946764,7.476672586949246,0.6209813641168879,0.8841221907952992,12.985837750140398,0.24091655501838163,0.7589253185245401,1.3002931073373427,8.534762837373314,0.7041538724068035,1
222.00617428681903,9.804218153436516,540.5509695535332,7.594709182941721,0.5492394248805679,0.9368213630612249,20.425939846937183,0.26013991027938876,0.8535441633287528,1.4986428760397803,6.308259926956405,2.017477099153239,2
179.49498950207513,9.53973624338662,398.02283267743223,7.624618759492741,0.5918508209548077,0.9340718920383794,12.316428485502389,0.3359024175972966,0.523868323060764,1.0683685707655342,8.59329073311541,1.78123741008038,1
205.13133123374075,9.67603207790516,602.441664904145,7.538123775087576,0.4611265150637154,0.8362949437914897,24.108824591816415,0.3013401846522171,0.3360785998770467,1.4288713751234021,4.551107599190399,0.8995496914767586,2
257.7987745582443,9.88421425020395,639.4393131665367,7.506568095587979,0.5035762103028156,0.8293686040718855,8.445406222919324,0.26616713666375064,0.7506443268124288,0.8945853418324018,6.845039075837548,1.7103915051721919,1
170.9065742476515,7.339075272580411,458.3694372856601,7.538192597421189,0.6323385661984537,0.7437156837640051,9.488247764379235,0.24669910943958476,0.6424093954955445,1.037990247429065,3.8279508374789732,0.3368855849917784,2
192.17054584070314,8.028350258598243,663.7281176595261,7.590220607213,0.7378559532706399,0.85038731146497,15.809905515691927,0.24281913404472222,0.4191985723775109,0.9031337852455983,4.0703370756001735,1.8307469915024044,2
237.73275028768242,9.150539274682684,682.3344368109913,7.461629749084467,0.41764587076077325,0.7407928142379154,7.546962624666738,0.2644745079636927,0.5821556511417811,1.5163321137292491,5.6447453215732395,1.270480713639884,2
168.20135784489418,8.957663915966755,443.2237052035674,7.566101718107245,0.7116345122993432,1.0143043373319411,9.839201712505416,0.3281485819588911,0.7182706350435484,0.9748372964086425,4.4372018281906875,0.747192576506172,2
148.16134809740066,7.277077309653551,711.7381596317844,7.570392503279728,0.601908420458923,1.0961724620767563,24.86970428246149,0.28159136542975094,0.7337264828877541,1.4300112709727935,3.482663420918871,1.539594517889513,1
176.24719178461737,9.329082687470915,391.4703806585282,7.574783884441268,0.5973718483644683,1.09773052723335,25.52744218907253,0.3120333369165993,0.5847901265993192,1.6378345254660003,4.080890808492968,1.5087315971974118,1
159.2812099175286,7.495765772693648,414.7659539929462,7.503563974396558,0.5750974873227161,1.0546791507439115,13.462812519541483,0.3318285035379958,0.47786799157087256,1.2555504323433668,2.65449991724563,0.5666799655287275,2
260.72009010921965,7.4938346059501315,408.0054389104499,7.588529490208063,0.4242879300664642,0.9463247812292439,24.45804902238011,0.28080404616028165,0.8455584201211714,1.2668268568798327,6.853780342878617,0.17626636428912698,1
244.67189010250303,8.464620710969582,677.7160898029908,7.47645046753972,0.43145689810765625,0.9873549358699909,16.85097598103598,0.2591277371037397,0.6748494360260711,1.1941508826499871,5.520492606499212,1.0552972394456492,2
221.6092958593759,8.63811379800928,586.6311698834855,7.495868660564024,0.6103192019806801,0.8169343790989698,11.321823564062719,0.29171179308569195,0.5345306356404643,1.0698189319221514,3.021846457020421,1.3515358751708384,2
253.03279790477873,8.598267244297215,395.7996276244637,7.617944608397806,0.5193355000024454,0.9586158722707745,20.018214293720035,0.33080836870598546,0.4642547733125588,1.2076026284509238,3.5082382768469254,2.0209995068479047,1
244.0847141506831,7.08360919593304,505.3228989799726,7.592970167130781,0.7210438233021883,0.8868163152703498,19.143926312154633,0.32043744141377006,0.7121066406519592,1.3245829296854188,3.0739168993474046,2.133512614511756,2
162.62724777295674,9.52012867415418,571.8132495265247,7.462474199722042,0.5423066880758153,0.8976271093085424,25.781418914085542,0.24658298433631537,0.44320089507657223,1.6771122463970065,6.2770828359725055,1.262795375581751,2
255.81778780067708,7.623360132024989,369.71635229596563,7.504707726866564,0.4501485105459244,1.0106883897538148,11.227450476926595,0.3092572800077582,0.4044404939355285,1.632743394572766,3.021641083486461,1.7532915946154282,1
209.1931759328659,7.201496255976693,673.3182199947887,7.498593166938769,0.6501515917257126,0.8155865257948731,19.408396003500883,0.2971897522458954,0.6014086389291387,1.563180721629672,7.166893051461159,1.0676811336750334,2
244.58210048165625,9.55511904759383,643.3693434677834,7.508745139046655,0.5026736975043534,0.8303962407947532,6.945677476091883,0.3307463176346426,0.46949306595427803,1.5880000928484697,2.558808573332057,1.736459101328907,2
256.2840515899011,9.762519644512235,529.9785739591225,7.5045607586503795,0.5839146075745626,1.079103134362741,8.184285377804061,0.25224814168502974,0.6558978297079883,1.2004212486286794,3.996079948614203,0.5564673243673839,1
179.97645869628604,9.472595613522897,705.5081137984848,7.471254733233712,0.6442414749268095,0.7230519608888986,5.978759336516975,0.29340361132046566,0.37486627118082844,1.3748487810032675,8.023386724601178,0.9189211218716985,2
152.52685403765332,9.309499831647123,496.7491721245379,7.542609292987428,0.7150924389207247,0.8991100623494696,25.989159689299434,0.32794626935118926,0.670217607512027,1.593461385101317,6.942376677807706,1.4926170374136805,2
168.0874414555363,8.831250139980968,711.9619212338691,7.59189202546151,0.6772669181805866,1.0742483281672235,22.025701312664303,0.2810023786741743,0.4658130903987362,1.1315147037920448,2.888241130773319,0.14958436502343186,1
194.37822809866583,8.507657848888332,591.8095995453783,7.569211710449139,0.6367263737554534,0.9502488332054444,21.71313259614417,0.28819949177328674,0.310133613938982,1.6548214800778314,7.58667193616693,1.68496565653892,2
245.97794910176907,7.069658955725371,579.1750838364977,7.581116900347654,0.6378716138383003,0.9240269004269742,16.145494113292415,0.24704606776669583,0.379814831720797,1.1525231771036484,5.526260563272487,1.9314673927646038,2
251.61643698983733,8.066204960519165,401.0628602123983,7.474606852136523,0.7310736254112302,0.8023951134840356,11.931348366399344,0.26781436404489106,0.8234884578093018,1.3229960521617583,7.747797410620249,0.9801288211848141,2
138.91768123011718,7.955334402738173,673.1325481557647,7.631268327831822,0.5035384341237876,0.8407429505164238,8.940412117699786,0.27245066491689474,0.7870450515134468,1.4230203362105822,6.202645783548471,1.0865144694462183,1
205.41864394023867,7.605236729657011,500.44608140983377,7.610928530091744,0.40038923296866563,1.049339850479924,11.62196225081392,0.3345122448744887,0.4384849676199303,1.6445446520298632,6.711911441166354,1.9657952226320379,2
193.09825241563883,9.042602352434614,399.64869419734214,7.604916257329219,0.49518409578936956,0.9292794340250679,13.457021560775697,0.2682667360541159,0.7381045475000202,0.9950469721280848,8.669189799285048,1.8009271050107531,1
167.31823098213638,8.33721477874419,342.79085759078845,7.608137084907518,0.4762619828693604,0.9110442994402798,21.101832949303912,0.2860868735269652,0.6447143762456858,1.4564404999795508,3.8890672284028343,0.7381658860927576,1
153.82222848804614,7.051243269313709,550.7071597825853,7.627887891463897,0.6316421047898994,0.7408276825514118,16.747201956953365,0.307130442356428,0.8439975912974282,1.2491503392525556,6.3483782095015195,0.816267912304155,2
182.56520262527889,7.482567926044415,538.4118564066171,7.557965713900465,0.6217990599179352,0.7065715441466004,7.457420893765202,0.25621833724078774,0.5154831127437325,1.0170725693709897,5.3208183295604625,1.5899545466115008,2
